id,id_original
1387190461542980000,1387190461542981634
1387190432103330000,1387190432103337984
1387190421550420000,1387190421550424065
1387190417603570000,1387190417603575812
1387190410804540000,1387190410804547584
1387190404798240000,1387190404798246912
1387190402667740000,1387190402667749381
1387190402508220000,1387190402508222465
1387190387761200000,1387190387761205252
1387190383654970000,1387190383654973443
1387190378932080000,1387190378932080640
1387190372686830000,1387190372686835717
1387190362238820000,1387190362238824452
1387190360342990000,1387190360342990849
1387190360040890000,1387190360040894465
1387190356656090000,1387190356656095235
1387190356274520000,1387190356274520064
1387190336288660000,1387190336288665600
1387190326578840000,1387190326578847749
1387190317049390000,1387190317049393152
1387190312532060000,1387190312532066305
1387190306941110000,1387190306941112323
1387190297013060000,1387190297013063680
1387190295595450000,1387190295595454464
1387190290654660000,1387190290654666753
1387190287282290000,1387190287282294786
1387190278105320000,1387190278105321473
1387190255170750000,1387190255170752516
1387190253212080000,1387190253212086272
1387190237504340000,1387190237504344065
1387190232852820000,1387190232852824065
1387190221645630000,1387190221645631491
1387190220123210000,1387190220123213824
1387190219116470000,1387190219116478464
1387190216428080000,1387190216428081153
1387190213202610000,1387190213202616334
1387190189949440000,1387190189949440012
1387190183385130000,1387190183385133060
1387190177106330000,1387190177106333697
1387190173922990000,1387190173922996227
1387190167140700000,1387190167140700168
1387190160970760000,1387190160970764292
1387190151403670000,1387190151403671552
1387190144583790000,1387190144583798790
1387190141815420000,1387190141815427076
1387190114045110000,1387190114045112321
1387190084135530000,1387190084135530502
1387190082910570000,1387190082910572547
1387190080503170000,1387190080503173122
1387190077051250000,1387190077051256838
1387190071288340000,1387190071288344583
1387190069539310000,1387190069539311623
1387190055958100000,1387190055958106118
1387190055400350000,1387190055400353796
1387190047733130000,1387190047733133312
1387190046462140000,1387190046462144519
1387190045665380000,1387190045665382408
1387190026157620000,1387190026157629442
1387190020893720000,1387190020893724674
1387190020159810000,1387190020159811589
1387190004632410000,1387190004632412168
1387189997489500000,1387189997489508355
1387189997414100000,1387189997414109197
1387189987800640000,1387189987800649733
1387189976555610000,1387189976555610112
1387189976459360000,1387189976459366404
1387189970989770000,1387189970989772800
1387189962920140000,1387189962920140800
1387189962324550000,1387189962324553728
1387189962114610000,1387189962114617345
1387189957387710000,1387189957387710465
1387189949586440000,1387189949586448389
1387189940107230000,1387189940107235331
1387189939637520000,1387189939637522433
1387189937204710000,1387189937204719618
1387189929457980000,1387189929457987585
1387189920712850000,1387189920712859652
1387189908771530000,1387189908771532800
1387189905244230000,1387189905244233730
1387189901511120000,1387189901511127043
1387189891658910000,1387189891658919940
1387189889561610000,1387189889561612289
1387189874940430000,1387189874940432385
1387189869433160000,1387189869433163780
1387189868766190000,1387189868766191619
1387189868078440000,1387189868078448640
1387189862915350000,1387189862915350531
1387189850164670000,1387189850164670471
1387189843688550000,1387189843688558594
1387189843164280000,1387189843164282882
1387189835987810000,1387189835987816453
1387189833588670000,1387189833588674562
1387189828182320000,1387189828182323200
1387189819630090000,1387189819630096388
1387189804186560000,1387189804186566659
1387189801690990000,1387189801690992640
1387189787208160000,1387189787208163334
1387189782468460000,1387189782468460548
1387189779754790000,1387189779754799106
1387189778857200000,1387189778857201667
1387189773337490000,1387189773337497607
1387189763724160000,1387189763724165125
1387189756404980000,1387189756404981762
1387189741108350000,1387189741108355073
1387189741020450000,1387189741020459012
1387189734590450000,1387189734590455808
1387189732791170000,1387189732791173123
1387189731893590000,1387189731893596160
1387189730303900000,1387189730303909888
1387189728433340000,1387189728433348610
1387189704093610000,1387189704093618176
1387189697701570000,1387189697701576710
1387189686146240000,1387189686146244610
1387189684632120000,1387189684632125440
1387189679217250000,1387189679217250307
1387189663559990000,1387189663559999488
1387189646627540000,1387189646627545088
1387189645377680000,1387189645377683463
1387189635411890000,1387189635411894273
1387189633562430000,1387189633562431489
1387189625916210000,1387189625916215316
1387189614759140000,1387189614759141376
1387189595482160000,1387189595482165251
1387189591950630000,1387189591950639105
1387189586275840000,1387189586275840008
1387189577476090000,1387189577476096007
1387189572073920000,1387189572073922562
1387189565753110000,1387189565753118721
1387189565526620000,1387189565526626308
1387189561579780000,1387189561579786241
1387189557074950000,1387189557074952196
1387189552478030000,1387189552478031876
1387189542923290000,1387189542923292674
1387189540323040000,1387189540323045376
1387189539555490000,1387189539555495936
1387189530235740000,1387189530235740160
1387189527945660000,1387189527945662469
1387189514049750000,1387189514049753090
1387189511994620000,1387189511994626052
1387189510660930000,1387189510660935681
1387189509385760000,1387189509385768968
1387189502947560000,1387189502947569671
1387189498061230000,1387189498061234177
1387189497037830000,1387189497037836290
1387189486497450000,1387189486497452035
1387189482135420000,1387189482135425030
1387189476569620000,1387189476569620480
1387189469976090000,1387189469976092672
1387189465664390000,1387189465664393217
1387189460685760000,1387189460685762561
1387189459272310000,1387189459272310789
1387189457921580000,1387189457921581058
1387189453882590000,1387189453882593281
1387189450715840000,1387189450715844608
1387189445066210000,1387189445066215425
1387189444105490000,1387189444105490432
1387189435335320000,1387189435335327745
1387189435322740000,1387189435322744835
1387189430444690000,1387189430444691456
1387189417710910000,1387189417710915584
1387189412644150000,1387189412644151296
1387189411557690000,1387189411557691393
1387189397217550000,1387189397217554434
1387189392586960000,1387189392586969089
1387189390460340000,1387189390460346371
1387189389881740000,1387189389881749506
1387189381488790000,1387189381488799746
1387189374186550000,1387189374186557444
1387189373846830000,1387189373846831104
1387189367203110000,1387189367203115020
1387189361184280000,1387189361184284677
1387189351851960000,1387189351851962377
1387189350832740000,1387189350832746503
1387189347678670000,1387189347678670851
1387189346856480000,1387189346856484864
1387189344490950000,1387189344490950656
1387189339168370000,1387189339168378881
1387189334101650000,1387189334101659654
1387189329303320000,1387189329303322629
1387189329135600000,1387189329135607812
1387189301734160000,1387189301734162432
1387189299230150000,1387189299230150660
1387189290908620000,1387189290908622850
1387189287339410000,1387189287339413508
1387189284382330000,1387189284382330880
1387189282184380000,1387189282184388613
1387189280049560000,1387189280049569796
1387189278388750000,1387189278388756481
1387189276627040000,1387189276627046408
1387189276597680000,1387189276597686276
1387189264023180000,1387189264023183361
1387189258767810000,1387189258767814657
1387189255030640000,1387189255030640650
1387189255009620000,1387189255009624065
1387189253755460000,1387189253755469830
1387189245815790000,1387189245815791625
1387189245815750000,1387189245815754753
1387189241789270000,1387189241789272071
1387189240421780000,1387189240421785607
1387189235074180000,1387189235074183173
1387189234453310000,1387189234453319686
1387189231135620000,1387189231135625217
1387189226836400000,1387189226836402178
1387189217890110000,1387189217890119689
1387189214501080000,1387189214501085184
1387189207983010000,1387189207983017984
1387189206619870000,1387189206619877376
1387189202865900000,1387189202865909760
1387189198923440000,1387189198923440132
1387189197732200000,1387189197732208644
1387189194561350000,1387189194561359883
1387189192791310000,1387189192791318528
1387189191360970000,1387189191360978946
1387189189347780000,1387189189347786756
1387189174441320000,1387189174441320454
1387189171635160000,1387189171635167232
1387189170708300000,1387189170708303873
1387189169160470000,1387189169160474629
1387189146104510000,1387189146104516610
1387189140781820000,1387189140781821952
1387189137401290000,1387189137401290753
1387189133257310000,1387189133257310215
1387189125283970000,1387189125283975172
1387189120263400000,1387189120263409664
1387189112256580000,1387189112256581634
1387189111170140000,1387189111170142208
1387189096624300000,1387189096624308236
1387189096381100000,1387189096381100033
1387189091607970000,1387189091607977987
1387189087069550000,1387189087069556738
1387189084410580000,1387189084410589190
1387189084209220000,1387189084209221636
1387189081243710000,1387189081243717635
1387189069571100000,1387189069571108867
1387189062625210000,1387189062625218564
1387189046405860000,1387189046405865472
1387189031990090000,1387189031990091776
1387189029452450000,1387189029452455938
1387189023462930000,1387189023462936578
1387189013216460000,1387189013216469002
1387189010506800000,1387189010506809347
1387189000763550000,1387189000763551747
1387188999698120000,1387188999698124800
1387188984338530000,1387188984338534400
1387188983076040000,1387188983076048897
1387188975517980000,1387188975517982721
1387188970988210000,1387188970988216321
1387188970233200000,1387188970233204742
1387188968622640000,1387188968622641152
1387188966378680000,1387188966378680323
1387188965816490000,1387188965816496131
1387188964042410000,1387188964042412034
1387188962884820000,1387188962884825091
1387188961706180000,1387188961706184705
1387188960103820000,1387188960103829508
1387188946283670000,1387188946283675650
1387188907704560000,1387188907704561668
1387188900574150000,1387188900574154758
1387188900087610000,1387188900087611396
1387188899290650000,1387188899290652672
1387188889727660000,1387188889727668233
1387188869267820000,1387188869267820547
1387188864800980000,1387188864800985089
1387188855808330000,1387188855808331780
1387188843028390000,1387188843028393989
1387188840616520000,1387188840616525826
1387188831628180000,1387188831628185604
1387188826075020000,1387188826075025409
1387188811982150000,1387188811982155779
1387188809507520000,1387188809507524614
1387188805514540000,1387188805514547200
1387188799873110000,1387188799873110022
1387188794193970000,1387188794193977347
1387188788145880000,1387188788145885190
1387188780822670000,1387188780822671371
1387188777760830000,1387188777760837633
1387188775751660000,1387188775751663616
1387188761172260000,1387188761172267008
1387188753073000000,1387188753073008642
1387188743438800000,1387188743438802948
1387188741417090000,1387188741417099268
1387188740171380000,1387188740171386883
1387188735326960000,1387188735326969857
1387188729433950000,1387188729433952259
1387188704242970000,1387188704242974731
1387188700740790000,1387188700740792327
1387188700560330000,1387188700560334855
1387188698177940000,1387188698177949696
1387188691383300000,1387188691383300101
1387188689453910000,1387188689453912065
1387188681832860000,1387188681832869893
1387188670034230000,1387188670034239491
1387188663436680000,1387188663436681216
